;author;text;date;rating;StyleID
960;Unkown;Die Verarbeitung) wirkt nicht so gut, für den Preis kann man aber wohl nicht mehr erwarten. Allerdings wirken sie hochwertiger als alle anderen Schuhe, die ich in dieser Preisklasse hatte.Bequem und schön sind sie schon. Ich hab übrigens Brombeere bestellt, es sieht anders als auf der Abbildung aus, nicht pink, sondern eher lila ;2019-01-28 15:05:07;3;553018
961;Unkown;passt genau;2019-01-28 15:05:07;4;1709054
962;Unkown;Leider habe ich mich von den Rezensionen leiten lassen und mir Gr. 42 bestellt. Schließlich hatte man ja auch behauptet sie fallen größer aus. Leider war dem nicht so. Ich hatte mich wirklich schon gefreut, schließlich ist es nicht einfach mit Gr. 43 Schuhe zu finden.  Das Material an sich ist zwar weich und es breitet sich auch aus (wenn man breitere Füße hat), aber sie fallen leider nicht größer aus.;2019-01-28 15:05:07;5;553018
963;Unkown;Total super, angenehm zu tragen und günstig noch dazu. Fallen groß aus. Ich habe bei den Oberteilen normalerweise Größe 38/40 je nach Schnitt. Hier habe ich die 36/38 bestellt und die passt super, ist sogar noch recht weit. Da ich es aber hauteng sowieso nicht mag, ist das prima. Bin sehr zufrieden.;2019-01-28 15:05:07;5;1709054
964;Unkown;schönes leichtes Sommerkleid.genau richtig bei Hitze;2019-01-28 15:05:07;5;709229
965;Unkown;ich muss sagen...diese schuhe sind als ob man die schon eingelaufen hätte sehr bequem und null blasen...hab 40/41 un d 41 passt optimal. ;2019-01-28 15:05:07;5;553018
966;Unkown;Der Preis ist ok. Aber die Sohle könnte dicker sein, da man damit nicht lange laufen kann, weil einem schnell die Füße weh tun. ;2019-01-28 15:05:07;3;553018
967;Unkown;"Tolle Qualität; jedoch bin ich etwas misstrauisch, ob der doch etwas dünne stoff auch wärmeisolierend wirkt.";2019-01-28 15:05:07;2;9743730
968;Unkown;Sehr schönes Strand Kleid. Preisleistung stimmt.;2019-01-28 15:05:07;4;709229
969;Unkown;Die Qualität der Jeans sind für den Preis im Vergleich zu Marken-Jeans sehr gut.;2019-01-28 15:05:07;4;434886
970;Unkown;Sehr schön, super günstig, klasse Qualität , jederzeit würde ich diese Hose wieder kaufen :-) ;2019-01-28 15:05:07;5;434886
971;Unkown;Kleid sitzt sehr gut, allerdings fällt es für kleine Frauen sehr lang aus. Dadurch nicht wirklich für kleine Frauen geeignet;2019-01-28 15:05:07;2;709229
972;Unkown;Habe mir die Ballerinas in 3 Farben bestellt, Passen in Grösse 36 super - also fallen für mich weder zu klein noch zu gross aus. Sie sehen total schick aus und sind mega bequem. Nur zu empfehlen !!;2019-01-28 15:05:07;5;553018
973;Unkown;"Der BH passt...es kann nichts ""rausfallen"" beim Bücken. Preis/Leistung ist in Ordnung!";2019-01-28 15:05:07;5;654563
974;Unkown;Material sehr schön, Preis und Leistungsverhältnis sehr gut.;2019-01-28 15:05:07;5;515928
975;Unkown;fällt groß aus;2019-01-28 15:05:07;4;553018
976;Unkown;Schöner leichter Stoff, tolles Muster;2019-01-28 15:05:07;5;709229
977;Unkown;Für diesen Preis kann man echt nix falsch machen. Hab sie mir im Leo Print gekauft und jetzt nochmal in schwarz bestellt. Super bequem;2019-01-28 15:05:07;5;553018
978;Unkown;Super bequem! Trage diese Schuhe Tag und Nacht...:-) Als Hausschuh, zum sommerlichen Abendkleidchen und auch in die City. Habe ihn in 4 verschiedenen Farben und kann auch überhaupt nicht sagen, dass er zu groß ausfällt. Für alle, die moderne und bequeme Schuhe lieben, sind diese Ballerinas ein MUSS!!!;2019-01-28 15:05:07;5;553018
979;Unkown;bin etwas enttäuscht. Früher hatte ich diese Hängerchen in mehreren Farben. Nun scheint man aber das Material stark geändert zu haben. Dadurch sitzt es für meine Begriffe nicht mehr so schön. Ich finde das neue Material einfach zu schlapperig und zu dünn. Größe kann man eine kleiner nehmen. Ich habe sonst 40/42 und diese Teilchen reichen mir in 36/38 vollkommen aus.;2019-01-28 15:05:07;2;709229
980;Unkown;Schreckliche Hose! Bund und an den Oberschenkeln viel zu weit. Sieht aus wie ein Sack. Ein Kauf ist hier absolut nicht zu empfehlen!;2019-01-28 15:05:07;1;44970574
981;Unkown;Super Ballerinas :)) Wollte sie mir wieder bestellen, aber gerade in der Farbe schwarz sind sie in der Grösse 42 ständig ausverkauft....schade... aber sonst top!;2019-01-28 15:05:07;4;553018
982;Unkown;Sehr schöne Qualität zu einem fairen Preis!  Grade geliefert, schon aufgehängt und sehr zufrieden!;2019-01-28 15:05:07;4;9743730
983;Unkown;leider habe ich nicht die farbe bekommen die ich wollte ,ich hatte taupe bestellt und zwei mal honig farbe bekommen.schade den ich hatte im vorfeld mir alles in taupe bestellt. sonst ist es ein sehr schöner schuh der gut paßt.;2019-01-28 15:05:07;4;553018
984;Unkown;Leichtes Sommer T-Shirt, gute Passform, Qualität ist super.;2019-01-28 15:05:07;5;709229
985;Unkown;Sehr gute Qualität ;2019-01-28 15:05:07;4;434886
986;Unkown;Diese Schuhe sind super, man hat das Gefühl man laufe barfuß. Top Material;2019-01-28 15:05:07;5;553018
987;Unkown;"Habe mir die Jeans in dirty Denim bestellt. Die Hose ist super, passt genau und ist von guter Qualität. Für eine Markenhose dieser Art zahlt man im Fachgeschäft deutlich mehr. Die Farbe ""dirty Denim"" ist sehr gut gelungen.";2019-01-28 15:05:07;5;434886
988;Unkown;Die Oberschenkel sind sehr weit.;2019-01-28 15:05:07;1;434886
989;Unkown;leider sind diese Schuhe nicht besonders gut verarbeitet.Sie sehen zwar gut aus aber die Naht am Rand steht etwas über und das sieht wiederum nicht so schön aus. Aber für diesen Preis ist es ein SUPERSCHUH;2019-01-28 15:05:07;5;553018
990;Unkown;habe diese shirts in 2 größen gekauft, wobei doch schon starke qualitätsunterschiede auszumachen sind. die einen sind nach einem jahr noch top in form, bei den anderen verziehen sich die nähte. der stoff wird dünner und auch die farben blassen aus. fazit: man kann für diesen preis viel glück, aber auch viel pech haben.;2019-01-28 15:05:07;3;1709054
991;Unkown;Die Qualität ist gut, vor allen Dingen für diesen Preis. Allerdings hätte ich die Shirts vielleicht eine Größe kleiner bestellen sollen.;2019-01-28 15:05:07;4;1709054
992;Unkown;Klasse Farbe , sommerlich und bequem ;2019-01-28 15:05:07;4;44970574
993;Unkown;Tolle Ballerinas, habe sie in grau und im Leomuster. Super bequem, kann den ganzen Tag drauf laufen. Nur bei den grauen hatte ich am 1. Tag kleine Scheuerstellen, beim 2. Mal tragen war aber gar nichts mehr. Trage normalerweise 41 und in 41 passen sie perfekt. Fällt nicht größer oder kleiner aus. Kann die Ballerinas nur empfehlen!!!;2019-01-28 15:05:07;5;553018
994;Unkown;Das Shirt für viele Gelegenheiten, ob Freizeit, Arbeit oder Nachtshirt. Bleiben auch nach häufigem Waschen in Form und behalten ihre leuchtenden Farben. Gern wieder.;2019-01-28 15:05:07;5;1709054
995;Unkown;Im Grunde genommen ein schöner, bequemer BH. Habe noch zwei andere zur Auswahl bestellt, die farblich besser zum Rest der Unterwäsche passt. Das Körbchen fällt minimal grösser aus. ;2019-01-28 15:05:07;3;654563
996;Unkown;die stoffe der verschieden kleider fallen verschieden aus, es ist schade, ;2019-01-28 15:05:07;2;709229
997;Unkown;Ich liebe den Schuh er ist super leicht, tolles Material, schöne Farben und einfach ideal für den Sommer. Und auch zu allem tragbar;2019-01-28 15:05:07;5;553018
998;Unkown;...sind diese Schuhe der absolute Knüller! Aber wenn man genauer hinsieht, erkennt man, dass die Schuhe sehr billig gemacht sind. Leider! Denn die obere Naht wurde meiner Meinung nach nur oberflächlich genäht. Aber leider muss man -um das zu erkennen- auch kein Experte sein. Aber wer einen schicken Alltags-Schuh haben möchte, sollte zugreifen!;2019-01-28 15:05:07;2;553018
999;Unkown;Klasse Passform + super Material! Hab den neuen Badeanzug gleich beim aqua-Fitness und aqua-Jogging-Kurs (jeweils 45 min) getestet und war begeistert! Hält auch extremen Bewegungen stand, ohne am Po zu rutschen!!! Der spezielle Schnitt lässt den Bauch flacher erscheinen, Ich fühle mich echt wohl in diesem Teil bei einer Größe von 164 cm und 66 kg ??;2019-01-28 15:05:07;5;8623725
1000;Unkown;"ACHTUNG: Die Stofffarbe ""creme"" ist nicht wie auf dem Foto abbgebildet. Eher ein olivton oder khaki, aber keineswegs ein helles creme wie auf dem Foto! Auch ist die Stoffqualität nicht akzeptabel, da die Webstruktur (im Tageslicht betrachtet) schief verläuft. Im oberen Bereich der Ösen hat der Stoff schon vereinzelt Fäden gezogen. Schade!";2019-01-28 15:05:07;1;9743730
1001;Unkown;Habe die Vorhänge in blau mit Ösen bestellt und die Farbe gefällt mir sehr gut, auch mit den Ösen bin ich sehr zufrieden. Sie gleiten super leicht über die Stange. Angenehmes Material mit schönem Fall. Kann sie nur weiterempfehlen!;2019-01-28 15:05:07;5;9743730
1002;Unkown;Die Qualität des Vorhangs ist super. Gut vernäht und mit den Ösen ist auch alles in Ordnung. Das stimmt, dass das kein knalliges Orange ist...deswegen haben wir den auch genommen. =)  Die Farbe geht schon mehr Richtung Terracotta. Wir können den Vorhang nur weiterempfehlen. ;2019-01-28 15:05:07;5;9743730
1003;Unkown;Wie die letzten Sets auch alles Top.;2019-01-28 15:05:07;5;654563
1004;Unkown;So wie beschrieben, echt klasse!;2019-01-28 15:05:07;4;9743730
1005;Unkown;"Super Preis-Leistungsverhältnis; sehr bequem";2019-01-28 15:05:07;5;553018
1006;Unkown;Leichtes Material, super Verdunkelung. Bin sehr zufrieden;2019-01-28 15:05:07;5;9743730
1007;Unkown;Ich habe dieses Set in Gr. 85 D ... an sich macht der BH einen schönen Busen und ist auch bequem zu tragen. Allerdings quietschen die Dinger mit der Zeit ... was wiederum nicht zum Wohlbefinden beiträgt, weil man meint, alle Welt hört den BH quietschen. Für das Geld generell ok, aber ich werde beim nächsten mal mehr investieren, in der Hoffnunf mehr davon zu haben.;2019-01-28 15:05:07;2;654563
1008;Unkown;Eine wirklich schöne Hose, fühlt sich toll an, schönes Material und Verarbeitung, leider nur an den Waden etwas eng, habe sie also zurück geschickt und eine Nummer größer bestellt.;2019-01-28 15:05:07;4;44970574
1009;Unkown;Super Hose;2019-01-28 15:05:07;4;434886
1010;Unkown;Ich finde das Shirt einfach super,die Farbe stimmt der Preis ist gerecht.;2019-01-28 15:05:07;5;1709054
1011;Unkown;Die Sohlen sind dünn wie Bierdeckel ist keine gute Qualität das Obermaterrial ist ganz passabel;2019-01-28 15:05:07;3;553018
1012;Unkown;Das ist ein absolutes Sahneteilchen! Gerade für große Größen (48) kann man es prima in 46 tragen . Es ist locker, verdeckt alles,  auch den Bauch,läßt sich super tragen und ist auch nach dem waschen top. ;2019-01-28 15:05:07;5;709229
1013;Unkown;Auch ich finde den Vorhang sehr schön. Glücklicherweise haben wir Buche-Türen, so passen die Vorhänge wenigstens dazu, wenn schon nicht zu unseren orangen Gardinen... ;2019-01-28 15:05:07;4;9743730
1014;Unkown;Farbe Schwarz ausverkauft, hab sich sehr geärgert, dass schon einen Tag nach Erhalt des Kataloges ausverkauft.;2019-01-28 15:05:07;5;709229
1015;Unkown;Ich trage diese in der Freizeit und bei der Arbeit. Alles OK!;2019-01-28 15:05:07;4;1709054
1016;Unkown;Farbe und Qualität sehr gut. Ich bin begeistert, alles passt genau.;2019-01-28 15:05:07;5;9743730
1017;Unkown;gute Qualität, gute Passform, schöne Farbe;2019-01-28 15:05:07;4;515928
1018;Unkown;Da werden IMMER Angebote eingestellt die schon längst vergriffen sind. Man bekommt eine Mail und wenn man dann bestellen will ....... WEG.....  Sorry aber sowas braucht kein Mensch....... Konkurenz ....... da geht noch was.....;2019-01-28 15:05:07;1;553018
1019;Unkown;Schôner gedeckter Badeanzug für etwas ältere Frauen zu empfehlen. Bestellte Größe passt genau und formt wirklich gut. Würde ich wieder kaufen.;2019-01-28 15:05:07;5;8623725
1020;Unkown;Habe diese Ballerinas in schwarz, sind sehr bequem sehen gut aus und sind auch noch preiswert,kann ich nur empfehlen.;2019-01-28 15:05:07;5;553018
1021;Unkown;Das Kleid ist leicht und luftig, guter Schnitt, Stretschmaterial ist super zum tragen, angenehm auf der Haut, schnell durch's Wasser gezogen, trocknen, am besten feucht aufhängen, anziehen. Wenn ich das vorher bewußt hätte, hätte ich es auch schon viel früher bestellt.;2019-01-28 15:05:07;5;709229
1022;Unkown;Verarbeitung ist einwandfrei, Stoffqualität ist super, blickdichter Vorhang, der Einkauf hat sich gelohnt;2019-01-28 15:05:07;5;9743730
1023;Unkown;Die Shirts sind super bequem. Finde nur, dass wenn sie vorne irgendwas bedrucktes drauf hätten, sie nicht ganz so langweilig aussehen würden. Dennoch sind sie bequem und angenehm zu tragen;2019-01-28 15:05:07;5;1709054
1024;Unkown;Ich bin absolut begeistert. Verdunkelung absolut super.;2019-01-28 15:05:07;5;9743730
1025;Unkown;Ich habe die Ballerinas in brombeer Gr. 40 bestellt.Sie passen perfekt, sind sehr bequem und sehen schön aus.;2019-01-28 15:05:07;5;553018
1026;Unkown;Habe 6 Stück (für 3 Fenster in einem Raum) in blau bestellt. Die Farbe ist schön, ich würde sagen dunkles taubenblau, jedenfalls nicht so ein blitzblau, dass einem die Augen weh tun. Material und Verdunkelungswirkung sind auch okay. Was ungünstig ist, meine 6 Vorhänge haben 3 verschiedene Längen, von ca. 1,70 bis 1,75 m. Laut Katalogbeschreibung sind die angegebenen Maße ca.-Maße, kann man wahrscheinlich nichts machen. Trotzdem ärgerlich!;2019-01-28 15:05:07;4;9743730
1027;Unkown;super;2019-01-28 15:05:07;4;655046
1028;Unkown;"Habe die ""Leo print"" Version und bin begeistert! Sie sind nicht glatt, sondern haben so eine fell-ähnliche Oberlfäche. Also sehr, sehr kurzes Fell, ein bisschen wie Filz. Sieht klasse aus! Bei mir fallen sie genau richtig aus, von der Größe. Sogar eher klein. Hatte auch ein Paar in grau, aber da hat mir die Oberfläche etwas zu sehr wie instabiles Plastik gewirkt. Waren auch zu klein und die Zehen haben sich außen abgezeichnet. -> Leo kaufen, die sind klasse!!";2019-01-28 15:05:07;5;553018
1029;Unkown;schön und bequem;2019-01-28 15:05:07;5;515928
1030;Unkown;Sehr elastisch doch auch fest, formt gut, angenehm auf der Haut und preiswert.;2019-01-28 15:05:07;5;8623725
1031;Unkown;Farbe und Stoff entspricht nicht der angegebenen Qualität. Achtung, der Vorhang hat nicht die abgebildeten Ösen zum Aufhängen! ;2019-01-28 15:05:07;1;9743730
1032;Unkown;Die Gardine dunkelt sehr gut ab und sieht nicht billig aus sondern edel. Bin sehr zufrieden.;2019-01-28 15:05:07;5;9743730
1033;Unkown;habe mir das Teil in der Farbe khaki bestellt,da ich mir vorher die Bewertungen durchgelesen habe,bestellte ich gleich eine Nummer kleiner und siehe da es paßt hervorragend und sieht klasse aus .Sabine;2019-01-28 15:05:07;5;709229
1034;Unkown;Habe schon ein Set davon, siehe diese sehr gerne an, habe mir letzte Woche noch 2 Sets in anderen Farben bestellt.Super Preisleistungsverhältnis, auch nach öfteren waschen super in Form!;2019-01-28 15:05:07;5;1709054
1035;Unkown;Leider bin ich den Empfehlunge gefolgt und habe das Kleid kleiner bestellt. Da ich aber einen großen Busen habe (D) geht das überhaupt nicht. Schade! Die Bewertungen waren in jedem Fall nicht wirklich hilfrei!;2019-01-28 15:05:07;5;709229
1036;Unkown;Der Badeanzug sitzt super. Ich bin sehr zufrieden;2019-01-28 15:05:07;5;8623725
1037;Unkown;OK ;2019-01-28 15:05:07;3;553018
1038;Unkown;"Das Stretch-Kleid ist so zart und leicht im Material, daher sehr luftig und wie ein ""Nichts"" an heißen Tagen. Schöner runder Ausschnitt, die Länge ist genau richtig und die beiden Taschen sehen nicht nur hübsch aus, sie sind auch praktisch.";2019-01-28 15:05:07;5;709229
1039;Unkown;Super Hose ..... strapazierfähig..... gute Passform.....;2019-01-28 15:05:07;5;434886
1040;Unkown;sitzt leider nicht so gut an meiner Figur. Der Armkugelausschnitt ist zu hoch und schabt an der Innenseite des Oberarms, der Träger ist zu schmal. Ich trauere dem SportBH hinterher, den Sie nicht mehr führen. Das Material ist angenehm. Die Optik ist ansprechend. Nur halt der Tragekomfort...;2019-01-28 15:05:07;2;655046
1041;Unkown;Das Material ist sehr schön fest und gleichzeitig flauschig weich. Allerdings ist die Farbe nicht schön. Ich habe den Vorhang in orange bestellt. Leider ist die Farbe eher hellbraun, also nicht so wie hier dargestellt. ;2019-01-28 15:05:07;2;9743730
1042;Unkown;habe das kleid endlich gekriegt, super schön zu tragen. in der größe 40/42 perfekt. gerade mit leggings der knaller. nehme ich auch noch in anderen farben.;2019-01-28 15:05:07;5;709229
1043;Unkown;Die Hose ist so, wie ich es erwartet habe. Der Stoff könnte etwas kräftiger sein. Aber es ist gut so.;2019-01-28 15:05:07;4;434886
1044;Unkown;"Sehr angenehmes Material und die passgenaue Form machen den Slip zu einem gern getragenen Teil. Die Farbbezeichnung ""nude"" trifft die Farbe recht gut, denn sie kommt Hauttönen sehr nahe. Dazu ein gutes Preis-Leistungsverhältnis - was will man mehr? ";2019-01-28 15:05:07;5;515928
1045;Unkown;Sehr weiches Material;2019-01-28 15:05:07;5;515928
1046;Unkown;Die BHs sitzen prima, fühlen sich gut an und sind sehr bequem. Leider leiern die Träger mit der Zeit recht stark aus, aber sie halten lange genug, dass das Preis-Leistungsverhältnis stimmt.;2019-01-28 15:05:07;3;654563
1047;Unkown;Wir sind sehr mit den Vorhängen zufrieden, gute Stoffqualität, gute Verdunklung alles super;2019-01-28 15:05:07;4;9743730
1048;Unkown;wir waren mit den bestellten artikeln zufrieden;2019-01-28 15:05:07;5;9743730
1049;Unkown;Naht über der Brust etwas ungünstig.;2019-01-28 15:05:07;4;654563
1050;Unkown;Man fühlt sich rundherum wohl in diesem Badeanzug. ;2019-01-28 15:05:07;4;8623725
1051;Unkown;Materijal ist geschmeidig und angenehm. Fällt sehr schön.;2019-01-28 15:05:07;5;709229
1052;Unkown;es bast nichts an diesen BH;2019-01-28 15:05:07;1;655046
1053;Unkown;Der Stoff ist dick, gibt dadurch und durch die Schalen aber Halt. Der Ausschnitt macht ein schönes Dekollete, habe mich schon lange nicht mehr so wohl und sicher mit meinen Pfunden in einem Badeanzug gefühlt.;2019-01-28 15:05:07;5;8623725
1054;Unkown;Material füllt sich sehr gut, nur die Farbe war mir doch ein bischen zu knallig!;2019-01-28 15:05:07;5;44970574
1055;Unkown;Einfach angenehm zu tragen und die Passform ist auch Super.;2019-01-28 15:05:07;5;1709054
1056;Unkown;Bin sehr zufrieden mit der Qulität und der Wirkung des Vrohangs.;2019-01-28 15:05:07;5;9743730
1057;Unkown;Der Artikel ist sehr gut!;2019-01-28 15:05:07;5;9743730
1058;Unkown;dieses Kleid besticht durch seine Farbe. Toller Schnitt, passt perfekt, angenehmer Stoff,, schwingt beim Gehen. Super Kauf. Da ich klein bin und normalerweise keine Blumenmuster haben kann, ist das Kleid für mich dass Non plus ultra.;2019-01-28 15:05:07;5;709229
1059;Unkown;Gut;2019-01-28 15:05:07;5;515928
1060;Unkown;Super;2019-01-28 15:05:07;5;515928
1061;Unkown;ganz angenehm beim tragen;2019-01-28 15:05:07;5;654563
1062;Unkown;Ab Körbchengröße C hält da nichts mehr. Das Unterbrustband ist zu schmal, so dass der Gummi knickt und der Halt fehlt. Außerdem scheuert das Labelschild. Ich mußte es abtrennen.;2019-01-28 15:05:07;2;655046
1063;Unkown;"Diese Schuhe sind eindeutig zu teuer! Das Material wurde scheiße verarbeitet! Also mal ehrlich da ist ja noch der Preis von 1&euro; deutlich zu viel. Eine sehr enttäuschte Kunding habt ihr damit echt verloren. Das Zeug, das ihr hier verkauft, ist echt unter aller Sau!";2019-01-28 15:05:07;5;553018
1064;Unkown;Habe mir die Ballerinas in lila und weiß bestellt. Die lila-farbenen habe ich behalten. Die weißen musste ich leider zurück schicken, da das Material beim Versand etwas gelitten hatte. Werde mir die Schuhe noch in grau und leo bestellen.;2019-01-28 15:05:07;4;553018
1065;Unkown;"Hab` ich schon zigfach bestellt !! Sitzen einfach super, kommen bei mir in  die 60-Grad-Wäsche und in den Trockner - ohne Probleme. Und wenn etwas kaputt geht, dann sind es immer die Bügel, die sich irgendwann ""durchbohren"" ... Ist aber nicht so schlimm - bestellt man halt neue (bei dem Preis ja kein Ding). Werde ich mir immer wieder kaufen.";2019-01-28 15:05:07;5;654563
1066;Unkown;die Träger sind viel zu breit , und der sitz geht überhaupt nicht...am anfang meint man die sind gut aber wenn man sie getragen hat..kann man sie vergessen...die träger lösen sich von alleine war ein fehlkauf;2019-01-28 15:05:07;1;654563
1067;Unkown;Ich würde die BHs nicht mehr kaufen, sie sitzen nicht sehr gut. Selbst für diesen Preis zu teuer...;2019-01-28 15:05:07;2;654563
1068;Unkown;Der BH trägt sich wirklich gut. Er ist bequem und es verrutscht nichts. Das Material ist jedoch sehr dünn, was ihn höchstwahrscheinlich nicht sehr langlebig macht. Aber das Preis-Leistungs-Verhältnis stimmt absolut!;2019-01-28 15:05:07;5;654563
1069;Unkown;Ich finde die Schuhe super !!!! Sie sehen klasse aus und sind total bequem. Einfach ein Muss!!! Vorallem für den Sommer;2019-01-28 15:05:07;5;553018
1070;Unkown;sehr gutes Preis-Leistungsverhältnis;2019-01-28 15:05:07;5;654563
1071;Unkown;...habe die BH`s mehrmals gewaschen, sie sehen immer noch gut aus und sitzen perfekt. Nichts zwickt und nichts schnürt ein. Ich bin zufrieden! ;2019-01-28 15:05:07;5;654563
1072;Unkown;Fuer den guenstigen Preis ok.;2019-01-28 15:05:07;4;654563
1073;Unkown;T-Shirts sind von der Größe super. Der Tip, lieber eine Größe kleiner zu kaufen, ist sehr gut... hatte erst meine Zweifel. Ich trage normalerweise Größe 48/50 und habe 44/46 gekauft, aber die Shirts sitzen sehr gut. Mal abwarten, wie sie nach der ersten Wäsche ausfallen. ;2019-01-28 15:05:07;5;1709054
1074;Unkown;ja, diese Hose ist gut, sitzt gut und vor allem hat sie auch die nötige Länge! !;2019-01-28 15:05:07;5;44970574
1075;Unkown;Superschönes, weiches Material was toll auf der Haut liegt! Angenehm zu tragen und ein spitzen Preis! Diese Hose kauf ich immer wieder gerne!!!;2019-01-28 15:05:07;5;44970574
1076;Unkown;Meine Frau ist sehr zufrieden mit der bestellten Waren und passt sehr gut.;2019-01-28 15:05:07;5;515928
1077;Unkown;Sehr schönes Material und macht um einiges schlanker. Wie bei allen Badeanzügen, wird jedoch die Oberweite etwas eingedrückt und durch die vorgesehene Formung spannt es am Anfang etwas. Aber man gewöhnt sich daran und jetzt will ich nix anderes mehr anziehen.;2019-01-28 15:05:07;4;8623725
1078;Unkown;habe mehr erwartet, Träger zu elastisch und zu schmal, haben keinen richtigen Halt. Nach einem Tag tragen sind sie ausgeleiert.;2019-01-28 15:05:07;1;654563
1079;Unkown;Material entsprach der Beschreibung im Katalog. Ich wurde nicht enttäuscht im Gegenteil ich bin sehr zufrieden.;2019-01-28 15:05:07;5;655046
1080;Unkown;Bin sehr zufrieden, BH u. Slip ein tolles Set eben auch grad bei großer Größe. Super Farbenauswahl. Für Hautfarben (unter weiß etc.) allerdings nicht optimal geeignet, weil dann immer noch die Ränder der Nähte zu sehen, sind, die sind nicht ganz so flach, wie man es oft bei hautfarben (nicht sehend?!) möchte.  Größe fiel bei mir je nach Farbe etwas unterschiedlich aus, so dass ich eine Farbe zurück schicken musste, die andere behalten konnte.  Ggf. probieren, 2. Größe dazuschicken lassen? ;2019-01-28 15:05:07;4;515928
1081;Unkown;"schön leichte schuhe, hab mir die ballerina noch in eine anderen farbe gekauft. Passen sogar noch, wenn man abends ""dicke"" füße hat. Kann ich nur weiter empfehlen :-)";2019-01-28 15:05:07;5;553018
1082;Unkown;Ich habe die Ballerinas im Leo-Print bestellt. Sie sehen gut aus, allerdings ist der Schnitt etwas merkwürdig. Normalerweise habe ich Größe 39, musste sie aber in 40 umtauschen, da sie sehr klein ausfallen. 40 passt gerade so. Leider scheuern sie oberhalb der Ferse hinten am Fuß etwas, ich hoffe, das gibt sich noch beim Einlaufen. ;2019-01-28 15:05:07;3;553018
1083;Unkown;Das Kleid fällt schön, ist luftig leicht und sieht ziemlich gut aus. Die Größen sind etwas doof. Ich trage 48, habe es in 48/50 bestellt - war viel zu groß. Hab es dann in 44/46 bestellt - wunderbar!;2019-01-28 15:05:07;5;709229
1084;Unkown;es ist ein tolles leichtes Material und eine schöne Länge.Außerdem ist die Farbenauswahl spitze.;2019-01-28 15:05:07;5;1709054
1085;Unkown;Astrein !!! War erst skeptisch wegen der richtigen Größe, habe dann nachgemessen und nach Größentabelle bestellt und er sitzt perfekt. Sehr bequem und dennoch hält er alles fest. Schöne breite Träger und sehr gut verarbeitet. Stört nix. Wollte ihn gar nicht wieder ausziehen. Preislich nicht zu toppen. Spitze !!!;2019-01-28 15:05:07;5;655046
1086;Unkown;Material OK, habe letztes Jahr diese Hose bereits gekauft und war sehr zufrieden, besonders mit dem Preis-Leistungsvergältnis;2019-01-28 15:05:07;5;44970574
1087;Unkown;Naht über Körbchen, drückt sich durch;2019-01-28 15:05:07;1;655046
1088;Unkown;Gute Qualität, Material wie beschrieben. Bin sehr zufrieden.;2019-01-28 15:05:07;4;9743730
1089;Unkown;Ich habe mir dieses Kleid wie mehrmals beschrieben 1 Nummer kleiner bestellt. Es sitz super gut. Der fließende Stoff macht optisch schlanker und fühlt sich toll an. Ich habe es in schwarz und grün.;2019-01-28 15:05:07;5;709229
1090;Unkown;ich finde die Schuhe eigendlich super,nur nach ca.1 Monat ging die Schleife ab.Das war schon ärgerlich aber okay erst ist schön!;2019-01-28 15:05:07;5;553018
1091;Unkown;"diese Kollektion von Slips in sehr unterschiedlichen Farben gefällt mir sehr, diesmal habe ich ihn in eisblau bestellt, ca. 1 Monat später erhielt ich ihn auch, leider bisher ohne den passenden BH, an sich gefallen mir diese Kombinationen - leider gefallen mir die Lieferzeiten nicht mehr, der Stoff und die Farbe des Slips sind wunderbar, anschmiegsam, keine Abdrücke auf der Haut oder ""durchscheinen"" durch die Oberbekleidung, farbecht auch nach vielen Wäschen, von der Qualität erstklassig";2019-01-28 15:05:07;5;515928
1092;Unkown;Habe die T-Shirts in Grösse 36/38 bestellt, fällt eher wie ein 40/42 aus. Schade.;2019-01-28 15:05:07;2;1709054
1093;Unkown;angenehmer Tragekomfort, eng anliegend, zwickt nicht, kein rutschen;2019-01-28 15:05:07;4;515928
1094;Unkown;Ich habe den Schuh in lila und ist toll zutragen. Man sollte sie aber eine Nummer größer kaufen. Sie sind auch was für etwas breitere Füsse. Ich trage sie oft, man sollte nur nicht so oft damit in den Regen kommen da sie sonst sehr weit werden.;2019-01-28 15:05:07;5;553018
1095;Unkown;schöne Farbe, gute Verarbeitung, passt genau, ist zu empfehlen;2019-01-28 15:05:07;4;515928
1096;Unkown;z.B. Material, Qualität, Farbe, Preis-Leistungs-Verhältnis Nettes Sommerkleid figurumspielend gut zu tragen auch mit Leggings;2019-01-28 15:05:07;5;709229
1097;Unkown;Super schöne Schuhe! Sind total bequem und es passen sogar meine Einlagen rein, die ich sonst in keine Ballerinas bekomme. Habe sie mir gleich 2x bestellt in verschiedenen Größen.  ;2019-01-28 15:05:07;5;553018
1098;Unkown;Wir haben lange nach einer Verdunkelungsmöglichkeit fürs Babyzimmer gesucht und haben nichts vergleichbares gefunden. Wir sind super zufrieden!;2019-01-28 15:05:07;5;9743730
1099;Unkown;Material super auch der Schnitt nur für mich an den Armen zu weit .;2019-01-28 15:05:07;4;709229
1100;Unkown;schlechte Paßform, fällt kleiner aus, Dehnbund hat kaum Spannung.;2019-01-28 15:05:07;1;434886
